index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
40,200,2026-04-17T18:32:03.385765Z,2026-04-17T18:32:10.135584Z,6.749818,418690e99af0,2026-04-17T18:32:03.789208Z,2026-04-17T18:32:10.124795Z,6335.59,2.438,0.25,0.01,0.17,4847.57,1480.61,6.24,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3379,130124,
41,200,2026-04-17T18:32:03.385949Z,2026-04-17T18:32:10.137873Z,6.751923,50b67f8717e5,2026-04-17T18:32:03.794002Z,2026-04-17T18:32:10.127301Z,6333.30,2.438,0.23,0.01,0.15,4842.80,1480.61,8.63,59,100.00,100.00,6.893,6.893,28.72,28.72,8,504,800,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3457,129644,
42,200,2026-04-17T18:32:03.386128Z,2026-04-17T18:32:15.035328Z,11.649199,ac99ce3e684b,2026-04-17T18:32:08.650905Z,2026-04-17T18:32:14.987665Z,6336.76,2.918,0.27,0.01,0.20,1474.95,4838.41,22.34,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3383,130124,
43,200,2026-04-17T18:32:03.386311Z,2026-04-17T18:32:15.041285Z,11.654972,3a7017c85892,2026-04-17T18:32:08.654387Z,2026-04-17T18:32:14.989465Z,6335.08,2.918,0.19,0.01,0.14,1471.54,4838.41,24.05,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3463,129644,
44,200,2026-04-17T18:32:03.386501Z,2026-04-17T18:32:14.999418Z,11.612915,01516569801d,2026-04-17T18:32:08.659404Z,2026-04-17T18:32:14.984823Z,6325.42,2.918,0.25,0.01,0.17,1466.47,4838.41,19.26,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3427,129644,
45,200,2026-04-17T18:32:03.386690Z,2026-04-17T18:32:15.041425Z,11.654734,c39624f6aa03,2026-04-17T18:32:08.658973Z,2026-04-17T18:32:14.989714Z,6330.74,2.918,0.18,0.00,0.12,1466.97,4838.41,20.59,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3447,129644,
46,200,2026-04-17T18:32:03.386864Z,2026-04-17T18:32:15.041129Z,11.654263,4738860e3065,2026-04-17T18:32:08.658648Z,2026-04-17T18:32:14.989237Z,6330.59,2.918,0.22,0.01,0.15,1467.25,4838.41,23.76,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.430,2.6052,116684,
47,200,2026-04-17T18:32:03.387060Z,2026-04-17T18:32:15.043193Z,11.656131,2e3d3abad24e,2026-04-17T18:32:08.665821Z,2026-04-17T18:32:14.990025Z,6324.20,2.918,0.12,0.00,0.08,1460.18,4838.41,24.41,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.700,2.3423,129644,
48,200,2026-04-17T18:32:03.387241Z,2026-04-17T18:32:15.043618Z,11.656375,0a4f5cc74c1c,2026-04-17T18:32:08.668222Z,2026-04-17T18:32:14.990838Z,6322.62,2.918,0.22,0.01,0.17,1457.68,4838.41,25.11,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3331,130124,
49,200,2026-04-17T18:32:03.387424Z,2026-04-17T18:32:15.005254Z,11.617828,c45b567daa0c,2026-04-17T18:32:08.667240Z,2026-04-17T18:32:14.985805Z,6318.57,2.918,0.32,0.01,0.22,1458.56,4838.41,20.15,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.680,2.3577,128684,
50,200,2026-04-17T18:32:03.387608Z,2026-04-17T18:32:15.035487Z,11.647877,448594bc5a5b,2026-04-17T18:32:08.668493Z,2026-04-17T18:32:14.988269Z,6319.78,2.918,0.10,0.00,0.07,1457.52,4838.41,19.27,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.650,2.3848,127244,
51,200,2026-04-17T18:32:03.388664Z,2026-04-17T18:32:15.045307Z,11.656642,4a1ce8ee18a7,2026-04-17T18:32:08.667621Z,2026-04-17T18:32:14.991966Z,6324.35,2.918,0.12,0.00,0.09,1458.37,4838.41,26.28,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.680,2.3598,128684,
52,200,2026-04-17T18:32:03.388858Z,2026-04-17T18:32:15.043483Z,11.654624,8f5375f6e39e,2026-04-17T18:32:08.669238Z,2026-04-17T18:32:14.990713Z,6321.48,2.918,0.11,0.00,0.07,1456.77,4838.41,20.04,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.690,2.3500,129164,
53,200,2026-04-17T18:32:03.389051Z,2026-04-17T18:32:15.045686Z,11.656634,b0490692d524,2026-04-17T18:32:08.679861Z,2026-04-17T18:32:14.992067Z,6312.21,2.918,0.21,0.01,0.14,1446.06,4838.41,23.01,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3292,130124,
54,200,2026-04-17T18:32:03.389235Z,2026-04-17T18:32:15.045170Z,11.655934,27938678d4e1,2026-04-17T18:32:08.680419Z,2026-04-17T18:32:14.991576Z,6311.16,2.918,0.25,0.01,0.18,1445.45,4838.41,25.70,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3288,130124,
55,200,2026-04-17T18:32:03.389421Z,2026-04-17T18:32:15.014673Z,11.62525,68c408d5a808,2026-04-17T18:32:08.680744Z,2026-04-17T18:32:14.986201Z,6305.46,2.918,0.17,0.00,0.11,1445.21,4838.41,20.27,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3267,130124,
56,200,2026-04-17T18:32:03.389612Z,2026-04-17T18:32:15.024424Z,11.634809,864d0a3d7c96,2026-04-17T18:32:08.683127Z,2026-04-17T18:32:14.986817Z,6303.69,2.918,0.14,0.00,0.10,1442.85,4838.41,18.27,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.710,2.3261,130124,
57,200,2026-04-17T18:32:03.389798Z,2026-04-17T18:32:15.045023Z,11.655223,7db2d8c5dc0a,2026-04-17T18:32:08.684867Z,2026-04-17T18:32:14.991399Z,6306.53,2.918,0.14,0.00,0.10,1441.11,4838.41,25.18,191,98.02,100.00,6.893,6.893,28.72,28.72,32,2016,3200,163,short_ref,prompt_id,10dae68e7db1,2.670,2.3620,128204,
