index,status,local_started_at,local_finished_at,elapsed_s,request_id,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
31,200,2026-04-17T22:37:27.144481Z,2026-04-17T22:37:32.314702Z,5.17022,df85ff02c749,2026-04-17T22:37:27.318009Z,2026-04-17T22:37:32.297138Z,4979.13,3.054,0.60,0.48,0.08,261.95,4693.42,21.28,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.640,1.8860,126764,
32,200,2026-04-17T22:37:27.144725Z,2026-04-17T22:37:32.338633Z,5.193906,8f21ba923f14,2026-04-17T22:37:27.332187Z,2026-04-17T22:37:32.302783Z,4970.60,3.054,0.43,0.31,0.08,247.94,4693.42,26.69,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.690,1.8478,129164,
33,200,2026-04-17T22:37:27.144928Z,2026-04-17T22:37:32.337497Z,5.192567,693cf6484e26,2026-04-17T22:37:27.332754Z,2026-04-17T22:37:32.301677Z,4968.92,3.054,0.56,0.36,0.16,247.24,4693.42,25.56,4692.51,16.60,4016.32,,671.88,529.53,142.35,186,99.29,100.00,11.042,11.047,46.01,46.03,32,2016,3200,163,short_ref,full,upload_hit,,2.710,1.8336,130124,
34,200,2026-04-17T22:37:27.145118Z,2026-04-17T22:37:33.751931Z,6.606811,e3155eead9f1,2026-04-17T22:37:27.332963Z,2026-04-17T22:37:33.745127Z,6412.16,3.054,0.65,0.40,0.19,4952.61,1453.26,4.41,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.690,2.3837,129164,
35,200,2026-04-17T22:37:27.145311Z,2026-04-17T22:37:33.761134Z,6.615821,d2cbf20adefe,2026-04-17T22:37:27.333718Z,2026-04-17T22:37:33.748043Z,6414.32,3.054,0.33,0.20,0.10,4952.18,1453.26,6.32,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.610,2.4576,125324,
36,200,2026-04-17T22:37:27.145514Z,2026-04-17T22:37:33.760245Z,6.61473,c2ed4e4ce52e,2026-04-17T22:37:27.334235Z,2026-04-17T22:37:33.746517Z,6412.28,3.054,6.63,6.36,0.21,4945.37,1453.26,6.12,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.680,2.3926,128684,
37,200,2026-04-17T22:37:27.145703Z,2026-04-17T22:37:33.758298Z,6.612593,92ad521e63f4,2026-04-17T22:37:27.340431Z,2026-04-17T22:37:33.745414Z,6404.98,3.054,0.77,0.51,0.20,4945.02,1453.26,5.08,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.670,2.3989,128204,
38,200,2026-04-17T22:37:27.145900Z,2026-04-17T22:37:33.760743Z,6.614841,1132e7d2eba1,2026-04-17T22:37:27.348671Z,2026-04-17T22:37:33.747290Z,6398.62,3.054,0.43,0.16,0.21,4937.13,1453.26,6.19,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.680,2.3875,128684,
39,200,2026-04-17T22:37:27.146094Z,2026-04-17T22:37:33.750400Z,6.604304,b8034581d711,2026-04-17T22:37:27.354133Z,2026-04-17T22:37:33.744825Z,6390.69,3.054,0.44,0.22,0.17,4931.65,1453.26,4.61,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.700,2.3669,129644,
40,200,2026-04-17T22:37:27.146292Z,2026-04-17T22:37:33.749934Z,6.60364,190b3768cad7,2026-04-17T22:37:27.579998Z,2026-04-17T22:37:33.744415Z,6164.42,3.054,0.42,0.20,0.17,4705.81,1453.26,3.47,1451.56,44.15,1018.04,,429.38,386.14,43.23,57,35.00,100.00,11.047,11.047,46.03,46.03,8,504,800,163,short_ref,full,upload_hit,,2.710,2.2747,130124,
