index,status,local_started_at,local_finished_at,elapsed_s,request_id,replica_index,started_at,finished_at,latency_ms,peak_vram_gb,pre_batch_ms,prompt_prepare_ms,batch_estimate_ms,queue_wait_ms,batch_exec_ms,response_encode_ms,generate_total_ms,prepare_inference_inputs_ms,iterative_generate_ms,chunked_generate_ms,decode_postprocess_ms,audio_decode_ms,post_process_audio_ms,gpu_sample_count,gpu_util_avg_pct,gpu_util_peak_pct,device_vram_used_gb_avg,device_vram_used_gb_peak,device_vram_util_avg_pct,device_vram_util_peak_pct,batch_requests,batch_target_tokens,batch_conditioning_tokens,batch_max_sequence_length,batch_lane,postprocess_mode,prompt_source,prompt_id,audio_duration_s,rtf,content_bytes,error
33,200,2026-04-17T23:00:14.229045Z,2026-04-17T23:00:23.083822Z,8.854776,c9e49596de97,0,2026-04-17T23:00:14.497186Z,2026-04-17T23:00:23.081310Z,8584.12,5.802,0.71,0.56,0.11,6609.96,1966.83,5.80,1963.15,10.46,1088.01,,871.48,851.85,19.63,78,100.00,100.00,16.715,16.717,69.65,69.66,4,252,400,163,short_ref,full,upload_hit,,2.690,3.1911,129164,
34,200,2026-04-17T23:00:14.229235Z,2026-04-17T23:00:20.012091Z,5.782854,6e32988d7acb,1,2026-04-17T23:00:14.497970Z,2026-04-17T23:00:20.006363Z,5508.39,6.068,0.68,0.44,0.19,4587.13,916.75,3.12,914.96,112.66,783.07,,128.18,110.28,17.89,37,93.00,93.00,16.557,16.557,68.99,68.99,4,252,400,163,short_ref,full,upload_hit,,2.640,2.0865,126764,
35,200,2026-04-17T23:00:14.229439Z,2026-04-17T23:00:21.110157Z,6.880716,c84457b0cf6e,0,2026-04-17T23:00:14.495261Z,2026-04-17T23:00:21.101855Z,6606.59,5.522,0.56,0.27,0.23,226.79,6369.43,7.98,6369.16,2127.01,4391.54,,1974.11,1897.81,76.30,251,90.33,100.00,16.556,16.557,68.98,68.99,16,1008,1600,163,short_ref,full,upload_hit,,2.690,2.4560,129164,
36,200,2026-04-17T23:00:14.229625Z,2026-04-17T23:00:23.089308Z,8.859682,7583796c5cf3,0,2026-04-17T23:00:14.498264Z,2026-04-17T23:00:23.082498Z,8584.23,5.802,4.83,4.65,0.14,6604.75,1966.83,6.91,1963.15,10.46,1088.01,,871.48,851.85,19.63,78,100.00,100.00,16.715,16.717,69.65,69.66,4,252,400,163,short_ref,full,upload_hit,,2.700,3.1793,129644,
37,200,2026-04-17T23:00:14.229812Z,2026-04-17T23:00:20.010727Z,5.780913,0fa5480b8358,1,2026-04-17T23:00:14.503167Z,2026-04-17T23:00:20.006171Z,5503.00,6.068,0.34,0.19,0.11,4582.28,916.75,2.87,914.96,112.66,783.07,,128.18,110.28,17.89,37,93.00,93.00,16.557,16.557,68.99,68.99,4,252,400,163,short_ref,full,upload_hit,,2.600,2.1165,124844,
38,200,2026-04-17T23:00:14.230004Z,2026-04-17T23:00:23.082671Z,8.852665,42eba5e5b157,0,2026-04-17T23:00:14.529662Z,2026-04-17T23:00:23.080221Z,8550.56,5.802,5.75,5.37,0.29,6572.45,1966.83,4.10,1963.15,10.46,1088.01,,871.48,851.85,19.63,78,100.00,100.00,16.715,16.717,69.65,69.66,4,252,400,163,short_ref,full,upload_hit,,2.680,3.1905,128684,
39,200,2026-04-17T23:00:14.230190Z,2026-04-17T23:00:25.364660Z,11.134468,e343f9a51ac0,1,2026-04-17T23:00:19.108829Z,2026-04-17T23:00:25.341662Z,6232.83,5.574,0.27,0.15,0.09,899.61,5316.29,15.18,5315.23,11.48,3019.93,,2291.39,2217.10,74.29,209,90.72,100.00,16.684,16.717,69.52,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.690,2.3170,129164,
40,200,2026-04-17T23:00:14.230403Z,2026-04-17T23:00:25.338516Z,11.108111,d79f13d427ea,1,2026-04-17T23:00:19.107960Z,2026-04-17T23:00:25.333879Z,6225.92,5.574,0.74,0.55,0.13,900.02,5316.29,7.43,5315.23,11.48,3019.93,,2291.39,2217.10,74.29,209,90.72,100.00,16.684,16.717,69.52,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.700,2.3059,129644,
41,200,2026-04-17T23:00:14.230654Z,2026-04-17T23:00:25.346664Z,11.116009,108bbf2dcc80,1,2026-04-17T23:00:19.107784Z,2026-04-17T23:00:25.336888Z,6229.10,5.574,0.70,0.62,0.05,900.23,5316.29,10.48,5315.23,11.48,3019.93,,2291.39,2217.10,74.29,209,90.72,100.00,16.684,16.717,69.52,69.66,16,1008,1600,163,short_ref,full,upload_hit,,2.710,2.2986,130124,
42,200,2026-04-17T23:00:14.232159Z,2026-04-17T23:00:26.190719Z,11.958558,a864062deaad,1,2026-04-17T23:00:20.007075Z,2026-04-17T23:00:26.187165Z,6180.09,5.778,0.70,0.52,0.14,5338.00,838.42,2.26,835.68,32.93,744.53,,86.14,67.68,18.46,33,95.55,98.00,16.717,16.717,69.66,69.66,4,252,400,163,short_ref,full,upload_hit,,2.680,2.3060,128684,
